id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
516708.0;1133937.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Não;Velocidade Incompatível;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911587.0;Automóvel;RENAULT/SANDERO AUT1016V;2010.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133947.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911588.0;Automóvel;HYUNDAI/HB20 1.0M COMFOR;2017.0;Condutor;Ileso;43.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133945.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911585.0;Caminhonete;MMC/L200 TRITON SPT GL;2018.0;Condutor;Ileso;32.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133936.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911586.0;Automóvel;CHEVROLET/ONIX 1.4MT LT;2018.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133937.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911587.0;Automóvel;RENAULT/SANDERO AUT1016V;2010.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133947.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911588.0;Automóvel;HYUNDAI/HB20 1.0M COMFOR;2017.0;Condutor;Ileso;43.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133945.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911585.0;Caminhonete;MMC/L200 TRITON SPT GL;2018.0;Condutor;Ileso;32.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133936.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911586.0;Automóvel;CHEVROLET/ONIX 1.4MT LT;2018.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
516708.0;1133937.0;2023-04-14;sexta-feira;08:00:00;RN;101.0;98;NATAL;Sim;Ausência de reação do condutor;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;911587.0;Automóvel;RENAULT/SANDERO AUT1016V;2010.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517391.0;1134757.0;2023-04-17;segunda-feira;10:40:00;RN;101.0;96;NATAL;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;912960.0;Automóvel;CHEVROLET/ONIX 1.0MT LT;2019.0;Condutor;Ileso;29.0;Feminino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517391.0;1134758.0;2023-04-17;segunda-feira;10:40:00;RN;101.0;96;NATAL;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;912961.0;Automóvel;HONDA/FIT EX CVT;2016.0;Condutor;Ileso;39.0;Feminino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517391.0;1134759.0;2023-04-17;segunda-feira;10:40:00;RN;101.0;96;NATAL;Sim;Trafegar com motocicleta (ou similar) entre as faixas;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;912963.0;Motocicleta;HONDA/CG 125 FAN KS;2012.0;Condutor;Lesões Leves;34.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517559.0;1135396.0;2023-04-18;terça-feira;08:15:00;RN;101.0;98;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;913295.0;Automóvel;FORD/KA;2007.0;Condutor;Ileso;42.0;Feminino;1.0;0.0;0.0;0.0;-5,86666386;-35,21694303;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135898.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913854.0;Motocicleta;YAMAHA/YBR150 FACTOR E;2018.0;Condutor;Lesões Graves;47.0;Masculino;0.0;0.0;1.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135896.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Passageiro;Ileso;53.0;Feminino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135895.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Condutor;Ileso;29.0;Masculino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135898.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913854.0;Motocicleta;YAMAHA/YBR150 FACTOR E;2018.0;Condutor;Lesões Graves;47.0;Masculino;0.0;0.0;1.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135896.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Passageiro;Ileso;53.0;Feminino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135895.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Condutor;Ileso;29.0;Masculino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135898.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913854.0;Motocicleta;YAMAHA/YBR150 FACTOR E;2018.0;Condutor;Lesões Graves;47.0;Masculino;0.0;0.0;1.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135896.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Passageiro;Ileso;53.0;Feminino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
517775.0;1135895.0;2023-04-19;quarta-feira;09:10:00;RN;101.0;94,4;NATAL;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;913852.0;Automóvel;CHEV/SPIN 1.8L AT LT;2014.0;Condutor;Ileso;29.0;Masculino;1.0;0.0;0.0;0.0;-5,833268;-35,212203;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137510.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Não;Ausência de sinalização;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915239.0;Automóvel;IMP/TOYOTA HILUX SW4 DLX;1994.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137512.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Não;Ausência de sinalização;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915241.0;Automóvel;TOYOTA/COROLLA GLI FLEX;2011.0;Condutor;Ileso;56.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137511.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Não;Ausência de sinalização;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915240.0;Automóvel;HYUNDAI/HB20 1.6M COMF;2015.0;Condutor;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137510.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915239.0;Automóvel;IMP/TOYOTA HILUX SW4 DLX;1994.0;Condutor;Lesões Leves;21.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137512.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915241.0;Automóvel;TOYOTA/COROLLA GLI FLEX;2011.0;Condutor;Ileso;56.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518655.0;1137511.0;2023-04-23;domingo;12:30:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;915240.0;Automóvel;HYUNDAI/HB20 1.6M COMF;2015.0;Condutor;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518825.0;1138011.0;2023-04-24;segunda-feira;08:00:00;RN;101.0;97,8;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Sim;915593.0;Automóvel;VW/GOL 1.0L MC4;2021.0;Condutor;Ileso;63.0;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518825.0;1138012.0;2023-04-24;segunda-feira;08:00:00;RN;101.0;97,8;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Sim;915594.0;Automóvel;HONDA/FIT TWIST;2013.0;Condutor;Ileso;46.0;Feminino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
518825.0;1138028.0;2023-04-24;segunda-feira;08:00:00;RN;101.0;97,8;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Sim;915596.0;Automóvel;RENAULT/LOGAN AUT 1016V;2009.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-5,85758898;-35,21271205;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519009.0;1138392.0;2023-02-11;sábado;22:00:00;RN;101.0;95;NATAL;Sim;Manobra de mudança de faixa;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;915893.0;Motocicleta;YAMAHA/YS150 FAZER SED;2022.0;Passageiro;Lesões Leves;29.0;Masculino;0.0;1.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519009.0;1138393.0;2023-02-11;sábado;22:00:00;RN;101.0;95;NATAL;Sim;Manobra de mudança de faixa;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;915893.0;Motocicleta;YAMAHA/YS150 FAZER SED;2022.0;Condutor;Ileso;30.0;Masculino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519009.0;1138417.0;2023-02-11;sábado;22:00:00;RN;101.0;95;NATAL;Sim;Manobra de mudança de faixa;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;915894.0;Automóvel;Não Informado/Não Informado;0.0;Condutor;Ileso;;Ignorado;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139198.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916567.0;Automóvel;GM/KADETT GL;1994.0;Condutor;Ileso;76.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139202.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916568.0;Automóvel;CHEVROLET/ONIX 1.0MT LT;2016.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139203.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916569.0;Automóvel;FORD/KA SE 1.0 HA C;2020.0;Condutor;Ileso;44.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139356.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Não;Condutor deixou de manter distância do veículo da frente;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916570.0;Automóvel;FIAT/SIENA 1.4;2021.0;Condutor;Ileso;34.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139198.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916567.0;Automóvel;GM/KADETT GL;1994.0;Condutor;Ileso;76.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139202.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916568.0;Automóvel;CHEVROLET/ONIX 1.0MT LT;2016.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139203.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916569.0;Automóvel;FORD/KA SE 1.0 HA C;2020.0;Condutor;Ileso;44.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519272.0;1139356.0;2023-04-26;quarta-feira;08:30:00;RN;101.0;98;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Múltipla;Viaduto;Sim;916570.0;Automóvel;FIAT/SIENA 1.4;2021.0;Condutor;Ileso;34.0;Masculino;1.0;0.0;0.0;0.0;-5,86894;-35,21815;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
519333.0;1139350.0;2023-04-26;quarta-feira;16:00:00;RN;226.0;3,6;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;916693.0;Motocicleta;HONDA/NXR160 BROS ESDD;2019.0;Condutor;Lesões Leves;51.0;Masculino;0.0;1.0;0.0;0.0;-5,82090114;-35,26828435;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
519333.0;1139351.0;2023-04-26;quarta-feira;16:00:00;RN;226.0;3,6;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;916694.0;Automóvel;I/CHEVROLET CLASSIC LS;2014.0;Condutor;Ileso;52.0;Masculino;1.0;0.0;0.0;0.0;-5,82090114;-35,26828435;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
520036.0;1140805.0;2023-04-29;sábado;17:49:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;917904.0;Bicicleta;Não Informado/Não Informado;0.0;Condutor;Lesões Leves;29.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
520036.0;;2023-04-29;sábado;17:49:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;917903.0;Reboque;Não Informado/Não Informado;0.0;;;;;;;;;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
520036.0;1140831.0;2023-04-29;sábado;17:49:00;RN;101.0;96;NATAL;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;917902.0;Utilitário;Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
520461.0;1141862.0;2023-05-01;segunda-feira;17:39:00;RN;101.0;85;NATAL;Sim;Transitar na contramão;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Sim;918652.0;Caminhonete;FIAT/FIORINO;2018.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-5,78338221;-35,24723053;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520461.0;1141865.0;2023-05-01;segunda-feira;17:39:00;RN;101.0;85;NATAL;Sim;Transitar na contramão;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Sim;918654.0;Caminhão;M.BENZ/L 608 D;1975.0;Condutor;Ileso;28.0;Masculino;1.0;0.0;0.0;0.0;-5,78338221;-35,24723053;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520461.0;1141863.0;2023-05-01;segunda-feira;17:39:00;RN;101.0;85;NATAL;Sim;Transitar na contramão;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Sim;918655.0;Caminhão;M.BENZ/L 608 E;1986.0;Condutor;Ileso;35.0;Masculino;1.0;0.0;0.0;0.0;-5,78338221;-35,24723053;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520461.0;1141874.0;2023-05-01;segunda-feira;17:39:00;RN;101.0;85;NATAL;Sim;Transitar na contramão;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Sim;918663.0;Caminhão;I/M.BENZ 600 SWB;1984.0;Condutor;Ileso;36.0;Masculino;1.0;0.0;0.0;0.0;-5,78338221;-35,24723053;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520609.0;1142257.0;2023-05-02;terça-feira;12:37:00;RN;101.0;83,4;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;918933.0;Automóvel;CITROEN/C3 EXCL 16 FLEX;2005.0;Condutor;Ileso;58.0;Masculino;1.0;0.0;0.0;0.0;-5,7710445;-35,26616981;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520609.0;1142253.0;2023-05-02;terça-feira;12:37:00;RN;101.0;83,4;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;918930.0;Caminhonete;MMC/TRITON SPORT GLS AT;2019.0;Condutor;Ileso;51.0;Masculino;1.0;0.0;0.0;0.0;-5,7710445;-35,26616981;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520609.0;1142254.0;2023-05-02;terça-feira;12:37:00;RN;101.0;83,4;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;918932.0;Automóvel;VW/GOL 1.6L MB5;2019.0;Condutor;Ileso;27.0;Masculino;1.0;0.0;0.0;0.0;-5,7710445;-35,26616981;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520750.0;1142592.0;2023-05-03;quarta-feira;08:40:00;RN;101.0;94;NATAL;Sim;Acessar a via sem observar a presença dos outros veículos;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;919238.0;Motocicleta;HONDA/CG 150 TITAN ESD;2012.0;Condutor;Lesões Leves;23.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
520932.0;1143055.0;2023-05-04;quinta-feira;07:40:00;RN;101.0;85,9;NATAL;Não;Chuva;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Em Obras;Desvio Temporário;Ponte";Sim;919596.0;Motocicleta;HONDA/NXR160 BROS ESDD;2019.0;Condutor;Lesões Leves;34.0;Feminino;0.0;1.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520932.0;1143057.0;2023-05-04;quinta-feira;07:40:00;RN;101.0;85,9;NATAL;Não;Chuva;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Em Obras;Desvio Temporário;Ponte";Sim;919597.0;Motocicleta;YAMAHA/XTZ150 CROSSER ED;2017.0;Condutor;Lesões Leves;34.0;Masculino;0.0;1.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520932.0;1143055.0;2023-05-04;quinta-feira;07:40:00;RN;101.0;85,9;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Em Obras;Desvio Temporário;Ponte";Sim;919596.0;Motocicleta;HONDA/NXR160 BROS ESDD;2019.0;Condutor;Lesões Leves;34.0;Feminino;0.0;1.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
520932.0;1143057.0;2023-05-04;quinta-feira;07:40:00;RN;101.0;85,9;NATAL;Sim;Reação tardia ou ineficiente do condutor;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Em Obras;Desvio Temporário;Ponte";Sim;919597.0;Motocicleta;YAMAHA/XTZ150 CROSSER ED;2017.0;Condutor;Lesões Leves;34.0;Masculino;0.0;1.0;0.0;0.0;-5,777664;-35,24937;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
